Time,HR,BR,SkinTemp,Posture,Activity,PeakAccel,BatteryVolts,BatteryLevel,BRAmplitude,BRNoise,BRConfidence,ECGAmplitude,ECGNoise,HRConfidence,HRV,SystemConfidence,GSR,ROGState,ROGTime,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak,DeviceTemp,StatusInfo,LinkQuality,RSSI,TxPower,CoreTemp,AuxADC1,AuxADC2,AuxADC3
30/10/2014 13:40:27.415,0,16.2,-3276.8,-4,0.02,0.06,4.159,93,27.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.95,-0.09,-0.01,0.02,0.12,29.1,531,255,-128,-128,35.6,413,415,494
30/10/2014 13:40:28.415,0,16.2,-3276.8,-4,0.01,0.06,4.159,93,25.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.95,-0.10,-0.01,0.03,0.13,29.1,531,255,-128,-128,35.6,411,415,492
30/10/2014 13:40:29.415,0,16.1,-3276.8,-4,0.02,0.04,4.159,93,25.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.96,-0.08,-0.01,0.03,0.10,29.1,531,255,-128,-128,35.6,407,403,475
30/10/2014 13:40:30.415,0,16.1,-3276.8,-4,0.01,0.04,4.159,93,23.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.01,-0.95,-0.10,-0.01,0.03,0.12,29.1,531,255,-128,-128,35.6,413,414,494
30/10/2014 13:40:31.415,0,16.3,-3276.8,-4,0.01,0.03,4.159,93,21.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.95,-0.09,-0.02,0.04,0.10,29.1,531,255,-128,-128,35.6,413,414,493
30/10/2014 13:40:32.415,0,16.3,-3276.8,-4,0.02,0.04,4.159,93,21.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.02,-0.95,-0.09,0.00,0.03,0.10,29.1,531,255,-128,-128,35.6,420,419,502
30/10/2014 13:40:33.415,0,16.2,-3276.8,-4,0.02,0.04,4.159,93,20.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.93,-0.10,-0.01,0.03,0.10,29.1,531,255,-128,-128,35.6,413,416,493
30/10/2014 13:40:34.415,0,16.2,-3276.8,-4,0.02,0.04,4.159,93,21.000,65535.000,255,0.000800,0.000120,0,65535,0,65535,0,0,-1.01,-0.93,-0.09,0.00,0.02,0.12,29.1,531,255,-128,-128,35.6,414,414,492
30/10/2014 13:40:35.415,0,16.4,-3276.8,-4,0.02,0.07,4.159,93,21.000,65535.000,255,0.000800,0.000120,0,65535,0,65535,0,0,-1.02,-0.95,-0.12,-0.02,0.00,0.10,29.2,531,255,-128,-128,35.6,414,415,494
30/10/2014 13:40:36.415,0,16.4,-3276.8,-4,0.02,0.07,4.159,93,23.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.95,-0.09,-0.01,0.03,0.14,29.2,531,255,-128,-128,35.6,413,414,494
30/10/2014 13:40:37.415,0,16.5,-3276.8,-4,0.02,0.04,4.159,93,23.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.03,-0.96,-0.09,-0.02,0.02,0.12,29.2,531,255,-128,-128,35.6,413,414,493
30/10/2014 13:40:38.415,0,16.5,-3276.8,-4,0.02,0.04,4.159,93,23.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.03,-0.95,-0.08,0.00,0.02,0.09,29.2,531,255,-128,-128,35.6,413,414,493
30/10/2014 13:40:39.415,0,16.7,-3276.8,-4,0.02,0.04,4.159,93,21.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.01,-0.95,-0.12,0.00,0.02,0.10,29.2,531,255,-128,-128,35.6,413,415,493
30/10/2014 13:40:40.415,0,16.7,-3276.8,-4,0.02,0.04,4.159,93,22.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.02,-0.95,-0.09,-0.01,0.02,0.10,29.2,531,255,-128,-128,35.6,412,414,493
30/10/2014 13:40:41.415,0,16.8,-3276.8,-4,0.01,0.04,4.159,93,21.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.03,-0.95,-0.09,-0.01,0.02,0.10,29.2,531,255,-128,-128,35.6,414,414,494
30/10/2014 13:40:42.415,0,16.8,-3276.8,-4,0.02,0.04,4.159,93,25.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.01,-0.95,-0.08,-0.01,0.04,0.12,29.2,531,255,-128,-128,35.6,414,414,494
30/10/2014 13:40:43.415,0,16.9,-3276.8,-4,0.01,0.03,4.159,93,23.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.02,-0.95,-0.09,-0.01,0.06,0.12,29.2,531,255,-128,-128,35.6,413,414,493
30/10/2014 13:40:44.415,0,16.9,-3276.8,-4,0.02,0.04,4.159,93,23.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.95,-0.08,-0.01,0.03,0.10,29.2,531,255,-128,-128,35.6,415,415,494
30/10/2014 13:40:45.415,0,17.0,-3276.8,-4,0.02,0.04,4.159,93,24.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.01,-0.96,-0.08,0.00,0.03,0.10,29.2,531,255,-128,-128,35.6,404,402,485
30/10/2014 13:40:46.415,0,17.0,-3276.8,-4,0.02,0.06,4.159,93,25.000,65535.000,255,0.000800,0.000120,0,65535,0,65535,0,0,-1.02,-0.95,-0.13,-0.01,0.02,0.12,29.2,531,255,-128,-128,35.6,413,414,493
30/10/2014 13:40:47.415,0,17.1,-3276.8,-4,0.01,0.03,4.159,93,24.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.01,-0.95,-0.07,-0.01,0.06,0.12,29.2,531,255,-128,-128,35.6,413,414,494
30/10/2014 13:40:48.415,0,17.1,-3276.8,-4,0.02,0.04,4.159,93,24.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.96,-0.08,0.00,0.02,0.10,29.2,531,255,-128,-128,35.6,420,421,500
30/10/2014 13:40:49.415,0,17.2,-3276.8,-4,0.02,0.03,4.159,93,23.000,65535.000,255,0.000800,0.000120,0,65535,0,65535,0,0,-1.02,-0.95,-0.08,-0.01,0.01,0.10,29.2,531,255,-128,-128,35.6,413,414,493
30/10/2014 13:40:50.415,0,17.2,-3276.8,-4,0.02,0.04,4.159,93,22.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.96,-0.09,-0.01,0.03,0.10,29.2,531,255,-128,-128,35.6,413,413,493
30/10/2014 13:40:51.415,0,17.3,-3276.8,-4,0.02,0.03,4.159,93,23.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.02,-0.95,-0.09,-0.01,0.03,0.09,29.2,531,255,-128,-128,35.6,412,414,494
30/10/2014 13:40:52.415,0,17.3,-3276.8,-4,0.02,0.06,4.159,93,22.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.03,-0.95,-0.10,-0.01,0.01,0.10,29.2,531,255,-128,-128,35.6,413,415,495
30/10/2014 13:40:53.415,0,17.3,-3276.8,-4,0.02,0.03,4.159,93,21.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.01,-0.95,-0.09,-0.01,0.04,0.10,29.2,531,255,-128,-128,35.6,412,414,492
30/10/2014 13:40:54.415,0,17.3,-3276.8,-4,0.01,0.04,4.159,93,21.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.01,-0.95,-0.09,0.00,0.04,0.09,29.2,531,255,-128,-128,35.6,412,414,494
30/10/2014 13:40:55.415,0,17.4,-3276.8,-4,0.02,0.04,4.159,93,20.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.95,-0.10,0.00,0.02,0.10,29.2,531,255,-128,-128,35.6,413,415,494
30/10/2014 13:40:56.415,0,17.4,-3276.8,-4,0.02,0.04,4.159,93,19.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.95,-0.10,-0.01,0.02,0.10,29.2,531,255,-128,-128,35.6,413,414,493
30/10/2014 13:40:57.415,0,17.5,-3276.8,-4,0.01,0.03,4.159,93,20.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.01,-0.96,-0.08,-0.01,0.02,0.10,29.2,531,255,-128,-128,35.6,412,415,494
30/10/2014 13:40:58.415,0,17.5,-3276.8,-4,0.01,0.03,4.159,93,20.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.95,-0.08,-0.01,0.04,0.10,29.2,531,255,-128,-128,35.6,413,414,493
30/10/2014 13:40:59.415,0,17.5,-3276.8,-4,0.02,0.04,4.159,93,19.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.02,-0.95,-0.09,0.00,0.04,0.10,29.2,531,255,-128,-128,35.6,413,414,494
30/10/2014 13:41:00.415,0,17.5,-3276.8,-4,0.01,0.04,4.159,93,18.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.03,-0.96,-0.08,0.00,0.02,0.10,29.2,531,255,-128,-128,35.6,414,411,488
30/10/2014 13:41:01.415,0,17.6,-3276.8,-4,0.01,0.03,4.159,93,18.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.02,-0.95,-0.09,-0.01,0.02,0.10,29.2,531,255,-128,-128,35.5,405,406,483
30/10/2014 13:41:02.415,0,17.6,-3276.8,-4,0.02,0.04,4.159,93,22.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.01,-0.95,-0.09,-0.01,0.03,0.12,29.2,531,255,-128,-128,35.5,414,415,493
30/10/2014 13:41:03.415,0,17.6,-3276.8,-4,0.02,0.04,4.159,93,22.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.02,-0.95,-0.09,-0.02,0.03,0.13,29.2,531,255,-128,-128,35.5,413,414,493
30/10/2014 13:41:04.415,0,17.6,-3276.8,-4,0.02,0.04,4.159,93,22.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.03,-0.96,-0.08,0.00,0.02,0.09,29.2,531,255,-128,-128,35.5,420,420,508
30/10/2014 13:41:05.415,0,17.6,-3276.8,-4,0.02,0.07,4.159,93,24.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.01,-0.95,-0.19,0.00,0.01,0.09,29.2,531,255,-128,-128,35.5,416,418,494
30/10/2014 13:41:06.415,0,17.6,-3276.8,-4,0.01,0.03,4.159,93,23.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.95,-0.08,-0.01,0.03,0.10,29.2,531,255,-128,-128,35.5,414,413,493
30/10/2014 13:41:07.415,0,18.0,-3276.8,-4,0.01,0.04,4.159,93,21.000,65535.000,255,0.000800,0.000120,0,65535,0,65535,0,0,-1.02,-0.95,-0.08,-0.01,0.02,0.12,29.2,531,255,-128,-128,35.5,413,413,493
30/10/2014 13:41:08.415,0,18.0,-3276.8,-4,0.01,0.04,4.159,93,22.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.03,-0.96,-0.10,-0.01,0.02,0.09,29.2,531,255,-128,-128,35.5,413,415,494
30/10/2014 13:41:09.415,0,18.0,-3276.8,-4,0.02,0.03,4.159,93,21.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.96,-0.09,-0.01,0.03,0.10,29.2,531,255,-128,-128,35.5,413,413,494
30/10/2014 13:41:10.415,0,18.0,-3276.8,-4,0.02,0.06,4.159,93,23.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.01,-0.95,-0.12,-0.01,0.03,0.12,29.2,531,255,-128,-128,35.5,413,413,492
30/10/2014 13:41:11.415,0,18.0,-3276.8,-4,0.02,0.04,4.159,93,22.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.03,-0.95,-0.12,0.00,0.01,0.10,29.2,531,255,-128,-128,35.5,412,414,494
30/10/2014 13:41:12.415,0,18.0,-3276.8,-4,0.02,0.04,4.159,93,21.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.96,-0.08,0.00,0.02,0.10,29.2,531,255,-128,-128,35.5,413,415,493
30/10/2014 13:41:13.415,0,18.0,-3276.8,-4,0.02,0.06,4.159,93,23.000,65535.000,255,0.000800,0.000120,0,65535,0,65535,0,0,-1.02,-0.95,-0.10,-0.01,0.02,0.12,29.2,531,255,-128,-128,35.5,412,414,493
30/10/2014 13:41:14.415,0,18.0,-3276.8,-4,0.02,0.04,4.159,93,21.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.03,-0.95,-0.09,-0.01,0.03,0.10,29.2,531,255,-128,-128,35.5,413,414,494
30/10/2014 13:41:15.415,0,18.0,-3276.8,-4,0.02,0.03,4.159,93,21.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.95,-0.08,0.00,0.02,0.09,29.2,531,255,-128,-128,35.5,413,415,494
30/10/2014 13:41:16.415,0,18.0,-3276.8,-4,0.01,0.03,4.159,93,22.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.01,-0.95,-0.08,-0.01,0.03,0.10,29.2,531,255,-128,-128,35.5,412,414,494
30/10/2014 13:41:17.415,0,18.0,-3276.8,-4,0.01,0.04,4.159,93,21.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.01,-0.95,-0.09,0.00,0.03,0.10,29.2,531,255,-128,-128,35.5,413,414,493
30/10/2014 13:41:18.415,0,18.0,-3276.8,-4,0.02,0.06,4.159,93,21.000,65535.000,255,0.000800,0.000120,0,65535,0,65535,0,0,-1.03,-0.96,-0.10,-0.01,0.00,0.10,29.2,531,255,-128,-128,35.5,409,412,495
30/10/2014 13:41:19.415,0,18.0,-3276.8,-4,0.03,0.08,4.159,93,21.000,65535.000,255,0.000800,0.000180,0,65535,0,65535,0,0,-1.02,-0.95,-0.08,0.00,0.01,0.15,29.2,531,255,-128,-128,35.5,402,406,487
30/10/2014 13:41:20.415,0,18.0,-3276.8,-4,0.03,0.08,4.159,93,21.000,65535.000,255,0.000800,0.000140,0,65535,0,65535,0,0,-1.03,-0.95,-0.08,0.01,0.03,0.14,29.2,531,255,-128,-128,35.5,413,413,493
30/10/2014 13:41:21.415,0,18.0,-3276.8,-4,0.01,0.03,4.159,93,20.000,65535.000,255,0.000800,0.000120,0,65535,0,65535,0,0,-1.01,-0.96,-0.08,0.00,0.02,0.10,29.2,531,255,-128,-128,35.5,412,415,494
30/10/2014 13:41:22.415,0,18.0,-3276.8,-4,0.01,0.04,4.159,93,20.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.01,-0.95,-0.08,-0.01,0.03,0.10,29.2,531,255,-128,-128,35.5,421,422,499
30/10/2014 13:41:23.415,0,18.3,-3276.8,-4,0.01,0.04,4.159,93,19.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.01,-0.95,-0.08,0.00,0.01,0.10,29.2,531,255,-128,-128,35.5,414,415,493
30/10/2014 13:41:24.415,0,18.3,-3276.8,-4,0.01,0.03,4.159,93,19.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.95,-0.07,0.00,0.03,0.09,29.2,531,255,-128,-128,35.5,413,414,494
30/10/2014 13:41:25.415,0,18.2,-3276.8,-4,0.01,0.03,4.159,93,19.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.02,-0.95,-0.08,-0.01,0.03,0.10,29.2,531,255,-128,-128,35.5,413,414,493
30/10/2014 13:41:26.415,0,18.2,-3276.8,-4,0.02,0.04,4.159,93,18.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.02,-0.93,-0.10,0.00,0.02,0.12,29.2,531,255,-128,-128,35.5,412,414,494
30/10/2014 13:41:27.415,0,18.2,-3276.8,-4,0.01,0.04,4.159,93,18.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.95,-0.08,-0.01,0.02,0.12,29.2,531,255,-128,-128,35.5,413,414,493
30/10/2014 13:41:28.415,0,18.2,-3276.8,-4,0.02,0.03,4.159,93,18.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.02,-0.96,-0.09,-0.01,0.04,0.12,29.2,531,255,-128,-128,35.5,413,414,493
30/10/2014 13:41:29.415,0,18.2,-3276.8,-4,0.02,0.04,4.159,93,21.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.93,-0.09,-0.01,0.04,0.12,29.2,531,255,-128,-128,35.5,413,413,493
30/10/2014 13:41:30.415,0,18.2,-3276.8,-4,0.01,0.04,4.159,93,20.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.01,-0.95,-0.08,0.00,0.01,0.10,29.2,531,255,-128,-128,35.5,414,414,494
30/10/2014 13:41:31.415,0,18.2,-3276.8,-4,0.01,0.06,4.159,93,21.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.02,-0.95,-0.08,-0.01,0.01,0.09,29.2,531,255,-128,-128,35.5,412,414,493
30/10/2014 13:41:32.415,0,18.2,-3276.8,-4,0.02,0.06,4.159,93,20.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.02,-0.95,-0.10,-0.01,0.02,0.10,29.2,531,255,-128,-128,35.5,414,414,493
30/10/2014 13:41:33.415,0,18.2,-3276.8,-4,0.02,0.04,4.159,93,20.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.95,-0.08,0.00,0.04,0.10,29.2,531,255,-128,-128,35.5,414,414,493
30/10/2014 13:41:34.415,0,18.2,-3276.8,-4,0.01,0.03,4.159,93,19.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.01,-0.95,-0.07,0.00,0.04,0.10,29.2,531,255,-128,-128,35.5,407,409,475
30/10/2014 13:41:35.415,0,18.2,-3276.8,-4,0.01,0.03,4.159,93,19.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.01,-0.95,-0.08,-0.01,0.03,0.10,29.2,531,255,-128,-128,35.5,412,414,494
30/10/2014 13:41:36.415,0,18.2,-3276.8,-4,0.02,0.04,4.159,93,19.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.01,-0.95,-0.08,-0.01,0.02,0.13,29.2,531,255,-128,-128,35.5,414,415,493
30/10/2014 13:41:37.415,0,18.2,-3276.8,-4,0.02,0.06,4.159,93,19.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.96,-0.07,0.00,0.01,0.10,29.2,531,255,-128,-128,35.5,420,422,502
30/10/2014 13:41:38.415,0,18.2,-3276.8,-4,0.02,0.04,4.159,93,19.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.95,-0.08,0.00,0.03,0.10,29.2,531,255,-128,-128,35.5,414,413,494
30/10/2014 13:41:39.415,0,18.1,-3276.8,-4,0.02,0.04,4.159,93,19.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.01,-0.95,-0.09,0.00,0.03,0.12,29.3,531,255,-128,-128,35.5,412,415,493
30/10/2014 13:41:40.415,0,18.1,-3276.8,-4,0.01,0.04,4.159,93,19.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.02,-0.95,-0.08,0.00,0.02,0.12,29.3,531,255,-128,-128,35.5,413,414,494
30/10/2014 13:41:41.415,0,18.1,-3276.8,-4,0.01,0.04,4.159,93,20.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.02,-0.95,-0.08,0.00,0.02,0.12,29.3,531,255,-128,-128,35.5,413,414,493
30/10/2014 13:41:42.415,0,18.1,-3276.8,-4,0.02,0.03,4.159,93,20.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.96,-0.08,-0.01,0.02,0.10,29.3,531,255,-128,-128,35.5,413,414,494
30/10/2014 13:41:43.415,0,17.8,-3276.8,-4,0.01,0.04,4.159,93,19.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.95,-0.09,0.01,0.03,0.12,29.3,531,255,-128,-128,35.5,414,414,493
30/10/2014 13:41:44.415,0,17.8,-3276.8,-4,0.02,0.03,4.159,93,19.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.95,-0.08,0.00,0.04,0.10,29.3,531,255,-128,-128,35.5,413,413,493
30/10/2014 13:41:45.415,0,17.8,-3276.8,-4,0.01,0.04,4.159,93,19.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.96,-0.10,-0.01,0.03,0.10,29.3,531,255,-128,-128,35.5,414,413,494
30/10/2014 13:41:46.415,0,17.8,-3276.8,-4,0.01,0.03,4.159,93,19.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.01,-0.95,-0.08,0.00,0.02,0.09,29.3,531,255,-128,-128,35.5,412,414,493
30/10/2014 13:41:47.415,0,17.8,-3276.8,-4,0.02,0.03,4.159,93,18.000,65535.000,255,0.000800,0.000120,0,65535,0,65535,0,0,-1.02,-0.95,-0.08,0.00,0.02,0.10,29.3,531,255,-128,-128,35.5,414,414,493
30/10/2014 13:41:48.415,0,17.8,-3276.8,-4,0.02,0.04,4.159,93,18.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.03,-0.96,-0.09,0.00,0.02,0.10,29.3,531,255,-128,-128,35.5,414,420,491
30/10/2014 13:41:49.415,0,17.9,-3276.8,-4,0.02,0.04,4.159,93,24.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.01,-0.95,-0.09,0.00,0.01,0.12,29.3,531,255,-128,-128,35.5,412,414,493
30/10/2014 13:41:50.415,0,17.9,-3276.8,-6,0.02,0.04,4.159,93,26.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.95,-0.09,-0.01,0.06,0.13,29.3,531,255,-128,-128,35.5,413,414,494
30/10/2014 13:41:51.415,0,17.9,-3276.8,-4,0.02,0.03,4.159,93,24.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.95,-0.08,0.00,0.04,0.13,29.3,531,255,-128,-128,35.5,421,422,499
30/10/2014 13:41:52.415,0,17.9,-3276.8,-4,0.02,0.04,4.158,93,26.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.95,-0.07,-0.01,0.02,0.12,29.3,531,255,-128,-128,35.5,414,416,495
30/10/2014 13:41:53.415,0,17.9,-3276.8,-4,0.01,0.06,4.158,93,24.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.02,-0.96,-0.07,0.00,0.01,0.09,29.3,531,255,-128,-128,35.5,413,415,492
30/10/2014 13:41:54.415,0,17.9,-3276.8,-4,0.01,0.06,4.158,93,23.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.02,-0.95,-0.08,0.00,0.03,0.12,29.3,531,255,-128,-128,35.5,413,414,493
30/10/2014 13:41:55.415,0,17.9,-3276.8,-4,0.02,0.03,4.158,93,23.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.03,-0.96,-0.07,-0.01,0.04,0.12,29.3,531,255,-128,-128,35.5,413,414,493
30/10/2014 13:41:56.415,0,17.9,-3276.8,-4,0.02,0.04,4.158,93,22.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.02,-0.96,-0.08,0.00,0.02,0.09,29.3,531,255,-128,-128,35.5,412,414,494
30/10/2014 13:41:57.415,0,17.6,-3276.8,-4,0.02,0.04,4.158,93,23.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.02,-0.95,-0.08,0.00,0.03,0.13,29.3,531,255,-128,-128,35.5,413,414,493
30/10/2014 13:41:58.415,0,17.6,-3276.8,-4,0.01,0.04,4.158,93,22.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.95,-0.10,-0.01,0.04,0.12,29.3,531,255,-128,-128,35.5,412,414,493
30/10/2014 13:41:59.415,0,17.6,-3276.8,-4,0.01,0.04,4.158,93,22.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.95,-0.08,0.00,0.02,0.10,29.3,531,255,-128,-128,35.5,413,414,492
30/10/2014 13:42:00.415,0,17.6,-3276.8,-4,0.02,0.06,4.158,93,22.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.95,-0.09,-0.01,0.04,0.10,29.3,531,255,-128,-128,35.5,413,413,493
30/10/2014 13:42:01.415,0,17.7,-3276.8,-4,0.01,0.03,4.158,93,21.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.03,-0.96,-0.08,-0.01,0.04,0.12,29.3,531,255,-128,-128,35.5,413,414,493
30/10/2014 13:42:02.415,0,17.7,-3276.8,-4,0.01,0.04,4.158,93,20.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.95,-0.07,0.00,0.02,0.09,29.3,531,255,-128,-128,35.5,413,414,494
30/10/2014 13:42:03.415,0,17.7,-3276.8,-4,0.02,0.04,4.158,93,21.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.02,-0.95,-0.08,-0.01,0.03,0.13,29.3,531,255,-128,-128,35.5,413,414,494
30/10/2014 13:42:04.415,0,17.7,-3276.8,-4,0.01,0.03,4.158,93,20.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.95,-0.08,-0.01,0.03,0.10,29.3,531,255,-128,-128,35.5,413,414,493
30/10/2014 13:42:05.415,0,17.7,-3276.8,-4,0.01,0.07,4.158,93,21.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.01,-0.95,-0.08,-0.01,0.00,0.09,29.3,531,255,-128,-128,35.5,413,414,491
30/10/2014 13:42:06.415,0,17.7,-3276.8,-4,0.02,0.04,4.158,93,21.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.02,-0.95,-0.09,-0.01,0.03,0.10,29.3,531,255,-128,-128,35.5,403,405,462
30/10/2014 13:42:07.415,0,17.8,-3276.8,-4,0.01,0.04,4.158,93,20.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.03,-0.95,-0.09,0.00,0.04,0.12,29.3,531,255,-128,-128,35.5,413,413,494
30/10/2014 13:42:08.415,0,17.8,-3276.8,-4,0.02,0.04,4.158,93,21.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.01,-0.95,-0.09,0.00,0.02,0.09,29.3,531,255,-128,-128,35.5,414,414,493
30/10/2014 13:42:09.415,0,17.8,-3276.8,-4,0.02,0.04,4.158,93,20.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.02,-0.96,-0.08,0.00,0.01,0.09,29.3,531,255,-128,-128,35.5,418,418,495
30/10/2014 13:42:10.415,0,17.8,-3276.8,-4,0.02,0.04,4.158,93,20.000,65535.000,255,0.000800,0.000100,0,65535,0,65535,0,0,-1.03,-0.95,-0.08,0.01,0.03,0.12,29.3,531,255,-128,-128,35.5,416,417,496
30/10/2014 13:42:11.415,0,17.8,-3276.8,-4,0.01,0.04,4.158,93,20.000,65535.000,255,0.000800,0.000080,0,65535,0,65535,0,0,-1.03,-0.96,-0.09,-0.01,0.02,0.12,29.3,531,255,-128,-128,35.5,413,415,494
